text,label
2781, epic fail front hopefully succeed future,0
2782, mbappe bang average ... would shit bricks PL ... glad league absolute joke,0
2783, yes ! ! ! ! ! please ! ! ! ! MAGA confirmkavanaugh voteredtosaveamerica,0
2784, liberals  care destroy leave wake !,0
2785, saw  female supporters judge K fox ! awesome women ! conservatives rightly fear harassment threats physical harm speaking publicly today.few people trust journalists TWIST say happened twice I learned !,0
2786, shit jamming ju,0
2787, failure every way possible,1
2788, antifa n't fascist 're terrorist,1
2789, quite possible right skeptical one start somewhere !,1
2790,  state view gun control ?,0
2791, perfect ,0
2792, I turn tv juan speaks real sicko,1
2793, ol'bob sez ... white existence crime ! '' alrighty ... another country scratch '' tourist destination list '' south africa join cuba venezuela entire european union ... I 'm liking poland everyday even russia piss liberals ! '',0
2794, talk pot calling kettle black ... ashamed cash payoffs iran amp helping iran become necular power would better set sales gave us big wave goodby clean mess,1
2795, colored people vote ! color referring ? I  white bright ! white color next racial dividing statement ms obama,1
2796, also puerto rico island add middle atlantic people nowhere go big enough hurricane comes everyone could die,0
2797, forgotten ? reboot fox starts less  weeks guess loop watching fake news time walkaway,0
2798, hey doug large amount contacts recently apologize inconvenience may cause referring tweet blue screen crash PS ?,0
2799, go away,1
2800, wassamatta ? starting wet pants ? worried dirty deeds coming ? concerned getting view cell GITMO ? MAGA KAG drainthedeepstate walkawaydemocrats liberalismisamentaldisease,1
2801, prob ! ! ! really well made !,0
2802, target brilliant keep eye esp online  online shit  amazing  autumn oranges ! also target thanksgiving/black friday THEE place stock tf sheets YEAR,1
2803, I see I see guy,0
2804, truly anything avoid gun control,0
2805, bacon double cheeseburger ... ten,0
2806, u living gaza ? cos I n't think,0
2807, funny ... WNBA championship winners wo n't visit stupidity liberals amazing ... face plastic stupidity proves ... oh ... right ... might harm little face ... whats next ... complete body armor ...,1
2808, member  years  ? surely means abused ? I mean I know  understand idioms next level ignorance,1
2809, I believe great finding hard actually work team  cheat get away ... terrible place find ... a-hole america,0
2810, absolutely fucking done bye felicia,1
2811, exactly shut,1
2812, I  praying caught every illegal activity  involved ! explosive anger issue !  like child throws dangerous tantrum someone  agree I wonder treats women ?,0
2813, fix shit !,1
2814, actually bald,0
2815, I watch obama long I stomach laughs LOL approves even narcissist every day ! full a.k.a full shit ! hanghim,1
2816, thanks MAGA !,0
2817, would rather name next kid - 's boy - dominique matthew ?,0
2818, holder real quality guy  know truth hit face,1
2819, clinton  get u,0
2820,  year old stabbed dagenham evening liberals worried data protection cnews,0
2821, followed,0
2822, I hope turns everything liberals want I handle truth matter way leads I hope,0
2823,  probably know please tell still jail better yet dead strong woman I 'm sorry happened,1
2824, guy  watch wrestling idea,0
2825, fuck I  put hot sauce slice pizza,1
2826, I 'm astounded conservatives hold kind intellectual failure,0
2827, genius !,0
2828, rs marsha blackburn martha mcsally going fine senate races arizona tennessee DON  T BELIEVE THE fakenews SUPRESSION POLLS ! MAGA trump redwave midterms,0
2829, well actually  better say FEMA asl guy hero total package I  understand sign I completely got signing,0
2830, reading thread sure seems like followers n't gun control jimmy ,1
2831, thanks god ! maga,0
2832, north korea dealt ! NSA hackers targeted determined friend kim sonnuva-gun 's computers virus prevents killing active process runs completion quitters allowed MAGA,0
2833, hell ! ! !,0
2834, let  gooo ! ! ! shittin nubes,0
2835, *is* DBA I quiet word afterwards v datafile,0
2836, GIVE ME A FUCKING MIC '' '',1
2837, weird antifa thugs attacking regular people aka far right never gets reported wonder sky news  ratings plummeted  % since ,0
2838, I plan,0
2839, ... obvious hit job kavannah going work ... liberals continue reveal demonic figures ...,1
2840, come texans ! man replace EVER ! MAGA,1
2841, ? busy spreading hate TDS ? I  sure feel fine ridiculing children conservatives represent everything wrong education brainwashing system,1
2842, ever served country elected ? ! ever put life line others ? ! I one dregs society ! dregsofsociety  MAGA,0
2843, B.S much fake data big pharma fed penalizing adults vaping helped far bigger problem teen alcohol sales flavored wine coolers try reading legit study,0
2844, assuming made statement antifa organization spokesperson diverse group bray justly claim represents antics I ask antifa opinion ? organized ? reckognize bray spokesperson ?,0
2845, foolhardy ... think institution ... court needs stand athwart public opinion [ dred scott plessy v. ferguson cumming v. board ed plus late-in-our-history decisions liberals think `` revolutionary '' even  yrs late ] '',0
2846, great  today gone floris wanted spank leah wanted stab curtis  back adam still looks great  however old fuck ... KL bigger dick  ... ... ? ! ?,1
2847, love u x,0
2848, looks like whole lot adults need get grip life also appears people experience loss life learn except level I truly feel sorry people missed development life ,0
2849, pesky '' first amendment applies radical left 's opinion otherwise become violent others attempt speak look campus 's ANTIFA proof '',0
2850, I understand wanting title whining pissing moaning stop talking start getting done enough already 're coward got beat somebody 're looking,1
2851,  thanks history lesson excuses talking past games make today even better good last game ...,0
2852, 're referred antifa,0
2853, think  coop trapped inside seriously I  know one considered anonymous could family member money jared nothing lose everything gain position fiasco,0
2854, put happiness hold get together cause passing overdosed anything destruction  put blame one plus I  pretty sure messed death anyone,0
2855, students vote literally giving votes respect race gender gun free schools gun control charged student loans clean water drinking bathing climate denying polluters students must vote complain late,0
2856, I  sorry dana hear sick mental patient liberals ! pathetic ! I support  percent,1
2857, using feminist card excuse behavior getting wanted competitor played A WOMAN '' simply better today every woman room applauded nonsense I feel sad '',1
2858, 's hard really say point career still young let 's see jr season plays start judging I feeling 's going earn spot canada 's WJC team I think could go long way,0
2859, BS people died PR local government corrupt,1
2860, ... criminal complicity ALL OF THIS MESS ! -- - last night mr. gregg jarrett appeared hannity '' ! ... always incredible made another great point reminded US `` starting illegitimate investigation crime '' ! -- - TRUTH IS COMING OUT MUELLER ! '',1
2861, dont forget girl hillary happy dance tonight,0
2862, ready crazy ass racing tomorrow ? ? ?,1
2863, expect likes eric erickson HE piece crap,1
2864, meneither ! liar clear day liar,1
2865, americans find hard believe ...  plus yrs later another justice thomas hit job media liberals ?,0
2866, oh I forget ? created greatest american economy decades one matter color skin better chance job instead government handout,0
2867, allows actual islamic terrorists recruit twitter despite repeated attempts removed,0
2868, I 'm sure pro life '' conservatives keep great work chelsea need '',0
2869, damn right,0
2870, gfy ... NFL get protection police ... support military ... league slowly die road shame ! ! !,1
2871, invite shows let tell interview brock long know cultpolitburo sounds unhinged parroting FEMA admins line BS tried fight back long 's BS,1
2872, ah yes straight edge anime girls weakness,0
2873, soo sweet ! ! eliza amazing opened cute eliza beautiful soul,0
2874, really listens post menapausal angry yentas except hardcore liberals femanazis ?,1
2875, I would guessing thing time I know ravens would due diligence obviously one would investigate angles ... maybe knows quite head case,0
2876, *he screams releases  gallons cum enough pressure make least  gallons squirt big brother 's mouth*,0
2877, pesky antifa supersoldiers ... ,0
2878, liberals devils us ask repub hold hands stand together know  alone fight civility decency call us names want  matter one bit,1
2879, exactly ! sorry till found people cosign bullshit idiots pair,1
2880, guess good enough math turn  million dollars father loaned multibillion dollar empire ...,0
2881, end mos SM space hears voice head asking  kryptonian.turns around  MM MM explains situation amp asks refuge earth SM puts hand amp introduces shaking hand says welcome earth cut black,1
2882, forget michael coward,1
2883, 's buller point list voters needs wiunion wipolitics wiright MAGA NRA democrats demonicrats pervertsinc,0
